Combination,myPort,Risk
"('UNH', 'PTT', 'KBS', 'AVGO', 'HCA')",[0.    0.    0.503 0.497 0.   ],3.187469854933311
"('UNH', 'PTT', 'KBS', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'PTT', 'KBS', 'AVGO', 'AMZN')",[0.    0.    0.503 0.497 0.   ],3.187469854933311
"('UNH', 'PTT', 'KBS', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'PTT', 'NVDA', 'Cpaxt', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339764539888
"('UNH', 'PTT', 'NVDA', 'APPLE', 'AVGO')",[0.    0.534 0.    0.    0.466],3.773339764539888
"('UNH', 'PTT', 'NVDA', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'PTT', 'NVDA', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'PTT', 'NVDA', 'AVGO', 'CVX')",[0.    0.    0.    0.454 0.546],3.57056055696911
"('UNH', 'PTT', 'NVDA', 'AVGO', 'ORI')",[0.    0.032 0.    0.41  0.558],3.3322089095684246
"('UNH', 'PTT', 'NVDA', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'PTT', 'NVDA', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'PTT', 'NVDA', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'PTT', 'NVDA', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'PTT', 'Cpaxt', 'APPLE', 'AVGO')",[0.    0.534 0.    0.    0.466],3.7733397645398874
"('UNH', 'PTT', 'Cpaxt', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'PTT', 'Cpaxt', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'PTT', 'Cpaxt', 'AVGO', 'CVX')",[0.    0.    0.    0.454 0.546],3.57056055696911
"('UNH', 'PTT', 'Cpaxt', 'AVGO', 'ORI')",[0.    0.032 0.    0.41  0.558],3.332208909568424
"('UNH', 'PTT', 'Cpaxt', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'PTT', 'Cpaxt', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'PTT', 'Cpaxt', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'PTT', 'Cpaxt', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'PTT', 'APPLE', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'PTT', 'APPLE', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'PTT', 'APPLE', 'AVGO', 'CVX')",[0.    0.    0.    0.454 0.546],3.57056055696911
"('UNH', 'PTT', 'APPLE', 'AVGO', 'ORI')",[0.    0.032 0.    0.41  0.558],3.332208909568424
"('UNH', 'PTT', 'APPLE', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'PTT', 'APPLE', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'PTT', 'APPLE', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'PTT', 'APPLE', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'PTT', 'AVGO', 'LH', 'CVX')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('UNH', 'PTT', 'AVGO', 'LH', 'KCE')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('UNH', 'PTT', 'AVGO', 'LH', 'HCA')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('UNH', 'PTT', 'AVGO', 'LH', 'AMZN')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('UNH', 'PTT', 'AVGO', 'LH', 'O')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('UNH', 'PTT', 'AVGO', 'SIRI', 'ORI')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('UNH', 'PTT', 'AVGO', 'SIRI', 'KCE')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('UNH', 'PTT', 'AVGO', 'SIRI', 'HCA')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('UNH', 'PTT', 'AVGO', 'SIRI', 'AMZN')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('UNH', 'PTT', 'AVGO', 'SIRI', 'O')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('UNH', 'PTT', 'AVGO', 'CVX', 'KCE')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('UNH', 'PTT', 'AVGO', 'CVX', 'HCA')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('UNH', 'PTT', 'AVGO', 'CVX', 'AMZN')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('UNH', 'PTT', 'AVGO', 'ORI', 'KCE')",[0.    0.032 0.41  0.558 0.   ],3.332208909568424
"('UNH', 'PTT', 'AVGO', 'ORI', 'HCA')",[0.    0.032 0.41  0.558 0.   ],3.332208909568424
"('UNH', 'PTT', 'AVGO', 'ORI', 'AMZN')",[0.    0.032 0.41  0.558 0.   ],3.332208909568424
"('UNH', 'PTT', 'AVGO', 'PSEC', 'KCE')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('UNH', 'PTT', 'AVGO', 'PSEC', 'HCA')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('UNH', 'PTT', 'AVGO', 'PSEC', 'AMZN')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('UNH', 'PTT', 'AVGO', 'PSEC', 'O')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('UNH', 'PTT', 'AVGO', 'KCE', 'HCA')",[0.    0.534 0.466 0.    0.   ],3.7733397645398874
"('UNH', 'PTT', 'AVGO', 'KCE', 'AMZN')",[0.    0.534 0.466 0.    0.   ],3.7733397645398874
"('UNH', 'PTT', 'AVGO', 'HCA', 'AMZN')",[0.    0.534 0.466 0.    0.   ],3.7733397645398874
"('UNH', 'PTT', 'AVGO', 'TISCO', 'AMZN')",[0.   0.   0.37 0.63 0.  ],2.418600004798511
"('UNH', 'PTT', 'AVGO', 'TISCO', 'O')",[0.   0.   0.37 0.63 0.  ],2.418600004798511
"('UNH', 'PTT', 'AVGO', 'ICHI', 'O')",[0.   0.   0.47 0.53 0.  ],2.397199496104468
"('UNH', 'UL', 'KTB', 'MSFT', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'KTB', 'SAT', 'AVGO')",[0.    0.508 0.    0.006 0.487],3.4279459583813656
"('UNH', 'UL', 'KTB', 'TSMC', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'KTB', 'SCB', 'AVGO')",[0.    0.    0.    0.571 0.429],2.5726313626765234
"('UNH', 'UL', 'KTB', 'JPM', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'KTB', 'Visa', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'KTB', 'META', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'KTB', 'TOP', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'KTB', 'BMWG', 'AVGO')",[0.   0.03 0.   0.52 0.45],3.1611424675279065
"('UNH', 'UL', 'KTB', 'AP', 'AVGO')",[0.    0.    0.    0.566 0.434],3.098681637218548
"('UNH', 'UL', 'KTB', 'ABBV', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'KTB', 'KBS', 'AVGO')",[0.    0.134 0.    0.372 0.495],3.15187398205314
"('UNH', 'UL', 'KTB', 'NVDA', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'KTB', 'Cpaxt', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'KTB', 'APPLE', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'KTB', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'UL', 'KTB', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'UL', 'KTB', 'AVGO', 'ORI')",[0.    0.194 0.    0.437 0.369],3.277148174928078
"('UNH', 'UL', 'KTB', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'KTB', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'KTB', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'UL', 'KTB', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'UL', 'MSFT', 'SAT', 'AVGO')",[0.    0.508 0.    0.006 0.487],3.4279459583813656
"('UNH', 'UL', 'MSFT', 'TSMC', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'MSFT', 'SCB', 'AVGO')",[0.    0.    0.    0.571 0.429],2.5726313626765234
"('UNH', 'UL', 'MSFT', 'JPM', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'MSFT', 'Visa', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'MSFT', 'META', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'MSFT', 'TOP', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'MSFT', 'BMWG', 'AVGO')",[0.   0.03 0.   0.52 0.45],3.1611424675279065
"('UNH', 'UL', 'MSFT', 'AP', 'AVGO')",[0.    0.    0.    0.566 0.434],3.098681637218548
"('UNH', 'UL', 'MSFT', 'ABBV', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'MSFT', 'KBS', 'AVGO')",[0.    0.134 0.    0.372 0.495],3.15187398205314
"('UNH', 'UL', 'MSFT', 'NVDA', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'MSFT', 'Cpaxt', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'MSFT', 'APPLE', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'MSFT', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'UL', 'MSFT', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'UL', 'MSFT', 'AVGO', 'ORI')",[0.    0.194 0.    0.437 0.369],3.277148174928078
"('UNH', 'UL', 'MSFT', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'MSFT', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'MSFT', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'UL', 'MSFT', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'UL', 'SAT', 'SCB', 'AVGO')",[0.    0.    0.    0.571 0.429],2.5726313626765234
"('UNH', 'UL', 'SAT', 'BMWG', 'AVGO')",[0.   0.03 0.   0.52 0.45],3.1611424675279065
"('UNH', 'UL', 'SAT', 'AP', 'AVGO')",[0.    0.    0.    0.566 0.434],3.098681637218548
"('UNH', 'UL', 'SAT', 'KBS', 'AVGO')",[0.    0.134 0.    0.372 0.495],3.15187398205314
"('UNH', 'UL', 'SAT', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'UL', 'SAT', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'UL', 'SAT', 'AVGO', 'CVX')",[0.    0.508 0.006 0.487 0.   ],3.4279459583813656
"('UNH', 'UL', 'SAT', 'AVGO', 'ORI')",[0.    0.194 0.    0.437 0.369],3.277148174928078
"('UNH', 'UL', 'SAT', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'SAT', 'AVGO', 'KCE')",[0.    0.508 0.006 0.487 0.   ],3.4279459583813656
"('UNH', 'UL', 'SAT', 'AVGO', 'HCA')",[0.    0.508 0.006 0.487 0.   ],3.4279459583813656
"('UNH', 'UL', 'SAT', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'SAT', 'AVGO', 'AMZN')",[0.    0.508 0.006 0.487 0.   ],3.4279459583813656
"('UNH', 'UL', 'SAT', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'UL', 'SAT', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'UL', 'TSMC', 'SCB', 'AVGO')",[0.    0.    0.    0.571 0.429],2.5726313626765234
"('UNH', 'UL', 'TSMC', 'JPM', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TSMC', 'Visa', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TSMC', 'META', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TSMC', 'TOP', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TSMC', 'BMWG', 'AVGO')",[0.   0.03 0.   0.52 0.45],3.1611424675279065
"('UNH', 'UL', 'TSMC', 'AP', 'AVGO')",[0.    0.    0.    0.566 0.434],3.098681637218548
"('UNH', 'UL', 'TSMC', 'ABBV', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TSMC', 'KBS', 'AVGO')",[0.    0.134 0.    0.372 0.495],3.15187398205314
"('UNH', 'UL', 'TSMC', 'NVDA', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TSMC', 'Cpaxt', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TSMC', 'APPLE', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TSMC', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'UL', 'TSMC', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'UL', 'TSMC', 'AVGO', 'ORI')",[0.    0.194 0.    0.437 0.369],3.277148174928078
"('UNH', 'UL', 'TSMC', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'TSMC', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'TSMC', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'UL', 'TSMC', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'UL', 'SCB', 'AVGO', 'LH')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('UNH', 'UL', 'SCB', 'AVGO', 'CVX')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('UNH', 'UL', 'SCB', 'AVGO', 'ORI')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('UNH', 'UL', 'SCB', 'AVGO', 'KCE')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('UNH', 'UL', 'SCB', 'AVGO', 'HCA')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('UNH', 'UL', 'SCB', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'SCB', 'AVGO', 'AMZN')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('UNH', 'UL', 'SCB', 'AVGO', 'O')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('UNH', 'UL', 'JPM', 'Visa', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'JPM', 'META', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'JPM', 'TOP', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'JPM', 'BMWG', 'AVGO')",[0.   0.03 0.   0.52 0.45],3.1611424675279065
"('UNH', 'UL', 'JPM', 'AP', 'AVGO')",[0.    0.    0.    0.566 0.434],3.098681637218548
"('UNH', 'UL', 'JPM', 'ABBV', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'JPM', 'KBS', 'AVGO')",[0.    0.134 0.    0.372 0.495],3.15187398205314
"('UNH', 'UL', 'JPM', 'NVDA', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'JPM', 'Cpaxt', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'JPM', 'APPLE', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'JPM', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'UL', 'JPM', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'UL', 'JPM', 'AVGO', 'ORI')",[0.    0.194 0.    0.437 0.369],3.277148174928078
"('UNH', 'UL', 'JPM', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'JPM', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'JPM', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'UL', 'JPM', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'UL', 'Visa', 'META', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'Visa', 'TOP', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'Visa', 'BMWG', 'AVGO')",[0.   0.03 0.   0.52 0.45],3.1611424675279065
"('UNH', 'UL', 'Visa', 'AP', 'AVGO')",[0.    0.    0.    0.566 0.434],3.098681637218548
"('UNH', 'UL', 'Visa', 'ABBV', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'Visa', 'KBS', 'AVGO')",[0.    0.134 0.    0.372 0.495],3.15187398205314
"('UNH', 'UL', 'Visa', 'NVDA', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'Visa', 'Cpaxt', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'Visa', 'APPLE', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'Visa', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'UL', 'Visa', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'UL', 'Visa', 'AVGO', 'ORI')",[0.    0.194 0.    0.437 0.369],3.277148174928078
"('UNH', 'UL', 'Visa', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'Visa', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'Visa', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'UL', 'Visa', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'UL', 'META', 'TOP', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'META', 'BMWG', 'AVGO')",[0.   0.03 0.   0.52 0.45],3.1611424675279065
"('UNH', 'UL', 'META', 'AP', 'AVGO')",[0.    0.    0.    0.566 0.434],3.098681637218548
"('UNH', 'UL', 'META', 'ABBV', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'META', 'KBS', 'AVGO')",[0.    0.134 0.    0.372 0.495],3.15187398205314
"('UNH', 'UL', 'META', 'NVDA', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'META', 'Cpaxt', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'META', 'APPLE', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'META', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'UL', 'META', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'UL', 'META', 'AVGO', 'ORI')",[0.    0.194 0.    0.437 0.369],3.277148174928078
"('UNH', 'UL', 'META', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'META', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'META', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'UL', 'META', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'UL', 'TOP', 'BMWG', 'AVGO')",[0.   0.03 0.   0.52 0.45],3.1611424675279065
"('UNH', 'UL', 'TOP', 'AP', 'AVGO')",[0.    0.    0.    0.566 0.434],3.098681637218548
"('UNH', 'UL', 'TOP', 'ABBV', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TOP', 'KBS', 'AVGO')",[0.    0.123 0.01  0.372 0.495],3.151810560150141
"('UNH', 'UL', 'TOP', 'NVDA', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TOP', 'Cpaxt', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TOP', 'APPLE', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'TOP', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'UL', 'TOP', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'UL', 'TOP', 'AVGO', 'ORI')",[0.    0.194 0.    0.437 0.369],3.277148174928078
"('UNH', 'UL', 'TOP', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'TOP', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'TOP', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'UL', 'TOP', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'UL', 'BMWG', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'UL', 'BMWG', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'BMWG', 'AVGO', 'KCE')",[0.   0.03 0.52 0.45 0.  ],3.1611424675279065
"('UNH', 'UL', 'BMWG', 'AVGO', 'HCA')",[0.   0.03 0.52 0.45 0.  ],3.1611424675279065
"('UNH', 'UL', 'BMWG', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'BMWG', 'AVGO', 'AMZN')",[0.   0.03 0.52 0.45 0.  ],3.1611424675279065
"('UNH', 'UL', 'BMWG', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'UL', 'AP', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'UL', 'AP', 'AVGO', 'CVX')",[0.    0.    0.566 0.434 0.   ],3.098681637218548
"('UNH', 'UL', 'AP', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'AP', 'AVGO', 'KCE')",[0.    0.    0.566 0.434 0.   ],3.098681637218548
"('UNH', 'UL', 'AP', 'AVGO', 'HCA')",[0.    0.    0.566 0.434 0.   ],3.098681637218548
"('UNH', 'UL', 'AP', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'AP', 'AVGO', 'AMZN')",[0.    0.    0.566 0.434 0.   ],3.098681637218548
"('UNH', 'UL', 'AP', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'UL', 'AP', 'AVGO', 'O')",[0.    0.    0.566 0.434 0.   ],3.098681637218548
"('UNH', 'UL', 'ABBV', 'KBS', 'AVGO')",[0.    0.134 0.    0.372 0.495],3.15187398205314
"('UNH', 'UL', 'ABBV', 'NVDA', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'ABBV', 'Cpaxt', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'ABBV', 'APPLE', 'AVGO')",[0.    0.512 0.    0.    0.488],3.4279703080386392
"('UNH', 'UL', 'ABBV', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('UNH', 'UL', 'ABBV', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'UL', 'ABBV', 'AVGO', 'ORI')",[0.    0.194 0.    0.437 0.369],3.277148174928078
"('UNH', 'UL', 'ABBV', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'ABBV', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('UNH', 'UL', 'ABBV', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('UNH', 'UL', 'ABBV', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('UNH', 'UL', 'KBS', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('UNH', 'UL', 'KBS', 'AVGO', 'CVX')",[0.    0.134 0.372 0.495 0.   ],3.15187398205314
"('UNH', 'UL', 'KBS', 'AVGO', 'ORI')",[0.    0.134 0.372 0.495 0.   ],3.15187398205314
"('UNH', 'UL', 'KBS', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('UNH', 'UL', 'KBS', 'AVGO', 'KCE')",[0.    0.134 0.372 0.495 0.   ],3.15187398205314
